release_date,decade,is_modern,is_2000s,log_budget,source,director_popularity,actor_popularity,avg_actor_popularity,producer_popularity,popularity,vote_average,has_rating,genre_count,budget_x_director,budget_x_actor,popularity_x_vote,lang_en,lang_hi,lang_kn,lang_ml,lang_ta,lang_te,genre_Drama,genre_Action,genre_Romance,genre_Comedy,genre_Thriller,genre_Crime,genre_Family,genre_Horror,genre_Mystery,genre_Adventure,genre_Fantasy,genre_Music,genre_Science_Fiction,genre_Animation,target
1993.0,1990.0,0.0,0.0,17.97402449433439,0.0,5.383414200000001,16.609896657626702,5.536632219208901,3.197291213730877,2.6431,6.2,1.0,2.0,96.76161869394758,99.51556312418175,16.38722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1993.0,1990.0,0.0,0.0,18.26170656287848,0.0,2.189464285714285,11.309214774311133,3.769738258103711,0.0,4.0178,6.967,1.0,5.0,39.98335431561661,68.84185388834663,27.9920126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hit
1993.0,1990.0,0.0,0.0,17.463198880988912,0.0,-0.5557889682539683,11.76265119371981,3.9208837312399365,-0.18124999999999988,4.6206,6.481,1.0,3.0,-9.70585328847868,68.47117238787689,29.946108599999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1993.0,1990.0,0.0,0.0,16.518737313085786,0.0,0.0,0.0,0.0,0.0,4.0946,7.543,1.0,3.0,0.0,0.0,30.8855678,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1993.0,1990.0,0.0,0.0,18.12817517192868,0.0,0.9155526666666665,0.0,0.0,14.359674752314815,5.6066,5.878,1.0,2.0,16.59729912045976,0.0,32.9555948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.708321333358576,0.0,-0.17520570000000021,2.1249999999999996,0.7083333333333331,1.8827809999999991,10.2473,6.979,1.0,4.0,-3.1025988350360265,12.543394277795654,71.5159067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.56855939404161,0.0,3.278153060623234,1.64120703125,0.5470690104166667,1.6842763583460136,1.5876,7.1,1.0,2.0,57.59242674831857,9.611214402144777,11.271959999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.006814316653163,0.0,3.9998613000000005,4.69267120952381,1.5642237365079366,2.729961500000001,3.3105,6.0,1.0,3.0,72.02475972146694,28.166686372999816,19.863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,17.13777649057401,0.0,24.171870385281377,0.0,1.2484321435185188,0.0,2.8269,6.724,1.0,2.0,414.25211202207726,21.39535103926859,19.0080756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.97402449433439,0.0,0.4888888888888887,-0.7338632222222222,0.6255259404186795,0.0,5.0999,7.382,1.0,4.0,8.78730086389681,11.2432185749269,37.647461799999995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.484850111848072,0.0,15.997428955555561,7.90738206,2.63579402,4.320228350000001,3.2807,5.9,1.0,3.0,295.7100764183828,48.72225738540548,19.35613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,16.652268697336684,0.0,26.52811127633477,0.0,1.6544714654380346,4.233333333333333,3.5506,6.463,1.0,3.0,441.7532370063738,27.550703394550535,22.947527800000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.05773378590639,0.0,4.704267218750003,5.552234233783786,2.6952582142915653,0.0,1.1366,7.1,1.0,2.0,80.2441378752038,45.97499710366296,8.06986,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.663869571714468,0.0,0.0,0.0,0.0,0.0,2.3682,6.516,1.0,4.0,0.0,0.0,15.431191199999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.71596183087622,0.0,2.705240017914654,5.961121021507935,4.3428367346688725,7.919973278260869,2.7498,6.771,1.0,4.0,50.63116891864957,81.28036656378974,18.6188958,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,18.58016029079981,0.0,4.182608695652174,19.61805583333333,7.293941678888888,4.182608695652174,6.6029,7.012,1.0,3.0,77.71353999891052,135.52260554550102,46.299534799999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.099187635449482,0.0,4.48658461786284,1.9275421290322579,0.41125876344086015,0.0,4.5876,7.053,1.0,3.0,81.20353684102095,7.44344952623906,32.3563428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.66717166707895,0.0,8.537261386315024,6.6418245677062755,1.9693204484946845,0.0,6.8474,7.386,1.0,3.0,159.36652386506697,36.76164287953918,50.5748964,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.12817517192868,0.0,0.0,9.620527818900968,5.001314006300323,0.7846108397435896,3.2232,4.657,1.0,4.0,0.0,90.66469639603268,15.010442399999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.34541584858894,0.0,0.0,2.1249999999999996,0.7732366190476189,0.0,10.2571,6.65,1.0,1.0,0.0,13.412110706737895,68.209715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.66717166707895,0.0,7.079727801801802,2.8182214631658162,2.538425548598562,5.397814342641722,1.7826,5.182,1.0,2.0,132.15849423242574,47.38522547978842,9.2374332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Avg
1994.0,1990.0,0.0,0.0,17.708321333358576,0.0,0.0,0.0,0.0,0.0,5.6348,7.516,1.0,3.0,0.0,0.0,42.351156800000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.21041326910793,0.0,0.0,0.0,0.0,0.0,2.194,6.513,1.0,4.0,0.0,0.0,14.289522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.006814316653163,0.0,0.0,8.512145182456141,3.667822251294904,0.0,2.2394,6.546,1.0,2.0,0.0,66.04579422555611,14.6591124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.97402449433439,0.0,0.0,-0.5424605882352942,-0.1808201960784314,0.0,2.1487,4.8,1.0,3.0,0.0,-3.250066633384073,10.313759999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.006814316653163,0.0,5.3739225,-0.31622900000000004,-0.10540966666666668,0.0,1.9641,7.3,1.0,2.0,96.76722460958456,-1.8980922948469712,14.33793,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,18.379489597232297,0.0,1.0545454545454547,2.3892052779139203,0.7964017593046401,0.0,2.7128,6.443,1.0,4.0,19.38200721162679,14.637457850357132,17.4785704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.699961489649834,0.0,1.3330673111111115,7.708532471087864,3.8444434427435734,2.956701933333334,3.3337,6.6,1.0,3.0,24.92830738088884,71.89094432844165,22.002419999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,15.671439542017255,0.0,0.13464472484250495,0.0,2.0641374666666654,0.0,2.5458,7.915,1.0,3.0,2.1100766650208653,32.348005515279304,20.150007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.56855939404161,0.0,0.0,0.0,0.0,0.0,2.6636,6.581,1.0,5.0,0.0,0.0,17.529151600000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Flop
1994.0,1990.0,0.0,0.0,17.463198880988912,0.0,6.1269099458333365,0.49257843409090896,0.1641928113636363,1.3449679583333332,2.8746,7.485,1.0,3.0,106.99544690999656,2.8673317196718773,21.516381000000003,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,16.87541223692782,0.0,0.0,11.17506114888889,3.7250203829629633,37.21277111111112,5.7852,7.45,1.0,2.0,0.0,62.86125455345874,43.09974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.379489597232297,0.0,1.8930982215158376,0.0,0.6116875,1.4520582278520475,3.756,6.691,1.0,4.0,34.7941790688893,11.242504043007031,25.131396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.379489597232297,0.0,14.931184464803204,4.602853294117645,1.5342844313725486,0.0,2.5875,5.7,1.0,3.0,274.42754954520694,28.199364745607227,14.74875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,16.0544317445391,0.0,0.0,0.0,-0.1635839166666667,0.0,3.6995,6.773,1.0,3.0,0.0,-2.626246824629373,25.056713499999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,16.18226510326018,0.0,-0.9191256666666667,0.0,0.0,-0.9191256666666667,3.0172,7.0,1.0,2.0,-14.873535201210748,0.0,21.1204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.280877329405214,0.0,70.4285714285714,5.930510346590909,1.9768367821969697,0.0,2.2094,5.4,1.0,2.0,1217.0675033423954,34.161473933401965,11.930760000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.13777649057401,0.0,0.0,0.0,0.0,0.0,2.0142,6.0,1.0,2.0,0.0,0.0,12.0852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.379489597232297,0.0,0.0,6.85185185185185,2.28395061728395,15.998704799999995,23.3093,8.252,1.0,3.0,0.0,41.977846610962644,192.34834360000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hit
1994.0,1990.0,0.0,0.0,15.265974512062922,0.0,0.0,0.0,0.0,0.0,2.2746,6.617,1.0,1.0,0.0,0.0,15.0510282,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.379489597232297,0.0,0.0,9.572867713854482,3.608387552243609,5.291058729624126,3.0808,5.9,1.0,2.0,0.0,66.32032147924393,18.17672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,15.265974512062922,0.0,0.0,0.0,0.0,0.0,3.1639,7.263,1.0,2.0,0.0,0.0,22.9794057,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.280877329405214,0.0,-0.6112643333333333,0.0,0.0,6.269714285714287,2.4419,6.2,1.0,3.0,-10.563183960173992,0.0,15.13978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.97402449433439,0.0,0.0,1.3934025124999998,0.7257790597222223,0.0,6.6382,7.148,1.0,2.0,0.0,13.045170596922206,47.4498536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.821322345789724,0.0,8.253761575714282,10.015808621519831,10.017157484951055,2.6847726785714285,3.4014,6.13,1.0,3.0,155.34670718181184,188.5361500128041,20.850582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.40146850372454,0.0,1.1803133333333338,0.0,0.15552043333333324,0.0,4.6661,5.369,1.0,3.0,21.719498627859466,2.861804355668924,25.0522909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.90503162396392,0.0,0.6603344630952385,0.3674466997597459,0.12248223325324864,7.135289749999998,2.3203,6.21,1.0,1.0,11.823309444113482,2.193048259773142,14.409063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,14.521534296257032,0.0,0.0,0.0,0.0,0.0,1.6981,7.374,1.0,1.0,0.0,0.0,12.5217894,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,16.364586644423365,0.0,0.0,0.0,0.0,0.0,2.5724,7.1,1.0,2.0,0.0,0.0,18.264039999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hit
1994.0,1990.0,0.0,0.0,17.463198880988912,0.0,0.0,-0.6112643333333333,-0.08277013888888886,1.3449679583333332,3.4464,7.276,1.0,2.0,0.0,-1.4454313968237407,25.0760064,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,15.265974512062922,0.0,0.0,4.118571428571428,1.3728571428571428,0.0,1.5971,5.5,1.0,2.0,0.0,20.958002151560667,8.78405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.484850111848072,0.0,0.0,2.363582671428571,1.4636984973137974,-0.4577522053429027,2.6059,5.2,1.0,3.0,0.0,27.056247331782803,13.550680000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,16.652268697336684,0.0,0.0,21.28658890121212,7.095529633737374,0.0,27.1185,8.486,1.0,3.0,0.0,118.15666601090969,230.12759100000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.79170294066659,0.0,0.0,0.8790083325000003,6.439371488611111,0.0,41.2695,8.718,1.0,2.0,0.0,114.5673846499669,359.787501,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,18.484850111848072,0.0,0.0,0.0,0.0,13.025332367136977,3.5321,6.402,1.0,4.0,0.0,0.0,22.6125042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,15.825590199514847,0.0,0.0,0.0,0.0,3.045199333333334,1.664,4.581,1.0,5.0,0.0,0.0,7.622784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.830923653098452,0.0,0.0,7.2874902183048444,2.8874708346730436,0.8000000000000004,1.4758,5.8,1.0,4.0,0.0,51.4862720036035,8.55964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.56855939404161,0.0,0.0,1.2531757631578948,1.084754462719298,0.0,3.0099,6.72,1.0,3.0,0.0,19.057573206235684,20.226528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,17.90503162396392,0.0,0.0,4.283586975,1.4278623250000002,5.08833459068783,2.8671,6.5,1.0,4.0,0.0,25.565920083791653,18.63615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Flop
1994.0,1990.0,0.0,0.0,17.56855939404161,0.0,1.3888885000000002,0.46656129999999973,0.15552043333333324,1.9601127147435893,2.0082,6.489,1.0,2.0,24.400770103951366,2.732269970003754,13.0312098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,17.280877329405214,0.0,0.0,2.1249999999999996,0.7083333333333331,0.0,5.5886,6.573,1.0,3.0,0.0,12.240621441662023,36.7338678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,17.868663980413316,0.0,0.0,3.536695928571429,1.4412278928571431,2.682725110833333,3.843,5.965,1.0,3.0,0.0,25.752816936663415,22.923495,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,18.58016029079981,0.0,8.384478202601674,4.849013225641027,1.6163377418803424,0.0,24.4868,8.464,1.0,3.0,155.78494895905618,30.03181432820617,207.2562752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,1.8687205103641833,1.0,2.4917976797938253,1.499349804941482,0.4997832683138273,0.0,0.2652,6.5,0.0,1.0,4.656473431908605,0.933955244234895,1.7238,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.6665335208992764,1.0,1.6957834008698307,1.7879323933206532,1.1860109652777389,0.0,0.5401,2.5,1.0,4.0,4.521863282603979,3.1625379950671983,1.35025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.1174596088673567,1.0,5.836089488970039,0.0,0.4997832683138273,0.0,0.2363,9.0,1.0,2.0,12.35768376662939,1.0582708838422459,2.1267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.578700529074361,1.0,0.0,1.9800396618626817,0.9922184308203486,0.0,0.5661,4.4,1.0,2.0,0.0,2.5586341925137654,2.4908400000000004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,1.9139771019523042,1.0,3.571253071253071,0.0,0.0,0.0,0.2555,6.5,0.0,1.0,6.835296603655219,0.0,1.66075,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1994.0,1990.0,0.0,0.0,2.187174241482718,1.0,0.0,1.814309169867476,0.6047697232891587,0.0,0.3207,3.5,1.0,3.0,0.0,1.322736760806679,1.12245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.1174596088673567,1.0,0.0,2.2203032574376875,1.2392463849578617,0.0,0.3545,5.5,1.0,2.0,0.0,2.6240541655831597,1.9497499999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,3.232778730037192,1.0,2.5990609888788128,2.366534594968801,0.7888448649896004,1.2947090514614468,0.7708,6.0,1.0,1.0,8.402189082916857,2.5501609008374406,4.6248000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,3.448080967561006,1.0,1.62598275062452,0.0,0.0,2.6942675159235665,0.859,6.6,1.0,3.0,5.606520176010901,0.0,5.6693999999999996,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.1174596088673567,1.0,1.5518152095124997,0.0,0.0,0.0,0.903,5.7,1.0,3.0,3.2859060265687527,0.0,5.1471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,1.235471471385307,1.0,0.3333333333333333,0.0,0.0,0.0,0.0143,6.5,0.0,2.0,0.4118238237951023,0.0,0.09295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1994.0,1990.0,0.0,0.0,1.8196988379172965,1.0,0.0,2.728706465082988,1.505546286134547,0.0,0.2813,5.5,1.0,2.0,0.0,2.739640827309737,1.54715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,3.3463891451671604,1.0,4.840360342182934,2.6891227617307845,2.181482099380141,3.0025839793281657,0.6513,7.2,1.0,2.0,16.197729307778573,7.300088017742172,4.68936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Hit
1994.0,1990.0,0.0,0.0,2.315501318260592,1.0,0.0,0.0,0.8197366660223336,0.0,0.2439,6.5,0.0,1.0,0.0,1.8981013308012562,1.58535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
