movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,year
80271,LOL,10-02-2012,"Drama, Comedy, Romance",Lisa Azuelos,"Miley Cyrus, Demi Moore, Douglas Booth, Ashley Greene, Ashley Hinshaw","Esteban Martin, Tish Cyrus-Purcell",15424501.511363538,14723387.806301558,2.6592,6.1,2741,2012
11336,The Dead Zone,21-10-1983,"Thriller, Horror, Science Fiction",David Cronenberg,"Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom, Anthony Zerbe",Debra Hill,32323594.37751004,67125167.21775101,2.8715,7.01,1805,1983
758336,Love Again,04-05-2023,"Romance, Drama, Comedy",Jim Strouse,"Priyanka Chopra Jonas, Sam Heughan, Céline Dion, Sofia Barclay, Russell Tovey","Erica Lee, Esther Hornstein",9509248.38,10565831.533760855,3.1117,6.741,469,2023
10669,Deliverance,18-08-1972,"Drama, Adventure, Thriller",John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox, Ed Ramey",John Boorman,15403971.291866029,355233716.1666268,2.6667,7.319,1786,1972
11054,Hairspray,26-02-1988,"Comedy, Music, Romance",John Waters,"Ricki Lake, Divine, Debbie Harry, Vitamin C, Sonny Bono",Rachel Talalay,5442823.330515638,18154831.13139476,2.4032,6.8,444,1988
28148,Ninja III: The Domination,14-09-1984,"Action, Fantasy, Horror, Thriller",Sam Firstenberg,"Sho Kosugi, Lucinda Dickey, Jordan Bennett, David Chung, Dale Ishimoto","Menahem Golan, Yoram Globus",6197170.356111645,23582665.594369583,2.7005,6.092,141,1984
203217,My Mom Is a Character,21-06-2013,Comedy,André Pellenz,"Paulo Gustavo, Mariana Xavier, Rodrigo Pandolfo, Herson Capri, Alexandra Richter","Iafa Britz, Camila Medina",2763969.316225741,28402678.600093577,0.5275,7.74,682,2013
10029,Very Bad Things,11-09-1998,"Comedy, Crime, Thriller",Peter Berg,"Christian Slater, Cameron Diaz, Jon Favreau, Leland Orser, Jeremy Piven","Diane Nabatoff, Cindy Cowan",59253312.883435585,19550456.776171777,2.1672,6.271,682,1998
11943,Jeremiah Johnson,10-09-1972,"Adventure, Western, Drama, Action",Sydney Pollack,"Robert Redford, Will Geer, Delle Bolton, Josh Albee, Joaquín Martínez",Joe Wizan,23876155.502392344,344278758.3732057,2.213,7.3,681,1972
7862,The Counterfeiters,22-03-2007,"Drama, War",Stefan Ruzowitzky,"Karl Markovics, August Diehl, Devid Striesow, Martin Brambach, August Zirner","Nina Bohlmann, Babette Schröder",9704467.739,31364839.733387347,1.7029,7.371,681,2007
10212,Ravenous,16-03-1999,"Adventure, Western, Horror, Comedy",Antonia Bird,"Guy Pearce, Robert Carlyle, David Arquette, Jeremy Davies, Jeffrey Jones","Adam Fields, David Heyman",23189171.668667465,3985455.2996098436,1.9673,6.849,681,1999
193612,The Quiet Ones,25-04-2014,Horror,John Pogue,"Jared Harris, Sam Claflin, Olivia Cooke, Erin Richards, Rory Fleck-Byrne","Tobin Armbrust, James Gay-Rees",271984.8269802649,24254066.076055184,1.1136,5.098,680,2014
785663,Old Henry,01-10-2021,"Western, Action, Drama",Potsy Ponciroli,"Tim Blake Nelson, Scott Haze, Gavin Lewis, Stephen Dorff, Trace Adkins","Shannon Houchins, Michael Hagerty",1782169.6128722734,92034.80314794995,2.3899,7.274,680,2021
1125311,Imaginary,06-03-2024,"Horror, Mystery",Jeff Wadlow,"DeWanda Wise, Taegen Burns, Pyper Braun, Betty Buckley, Tom Payne","Paul B. Uddo, Jason Blum",10263126.854942314,44930696.74320744,2.3315,5.912,679,2024
12150,Sea of Love,15-09-1989,"Crime, Drama, Romance",Harold Becker,"Al Pacino, Ellen Barkin, John Goodman, Michael Rooker, William Hickey","Martin Bregman, Louis A. Stroller",49329975.806451604,287878089.1432177,3.3181,6.616,680,1989
89708,Samsara,16-09-2011,Documentary,Ron Fricke,"Ni Made Megahadi Pratiwi, Puti Sri Candra Dewi, Putu Dinda Pratika, Marcos Luna, Hiroshi Ishiguro",Mark Magidson,5724983.217672347,3777939.325274852,1.771,8.057,679,2011
39691,Cats & Dogs: The Revenge of Kitty Galore,29-07-2010,"Family, Adventure, Comedy, Fantasy, Action",Brad Peyton,"James Marsden, Nick Nolte, Christina Applegate, Bette Midler, Pascale Hutton","Polly Johnsen, Andrew Lazar",125495996.44128114,166073671.13701066,2.3544,5.2,679,2010
82532,"Jeff, Who Lives at Home",16-03-2012,"Drama, Comedy",Jay Duplass,"Jason Segel, Ed Helms, Susan Sarandon, Judy Greer, Rae Dawn Chong","Russell Smith, Lianne Halfon",14022274.10123958,6169800.604545415,1.7747,6.228,680,2012
1499,Teenage Mutant Ninja Turtles III,17-03-1993,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",Stuart Gillard,"Brian Tochi, Tim Kelleher, Corey Feldman, Robbie Rist, Paige Turco","Kim Dawson, David Chan",46787564.013840824,94184723.19921799,2.4326,5.5,901,1993
2176,The Glass House,14-09-2001,"Drama, Thriller",Daniel Sackheim,"Leelee Sobieski, Diane Lane, Stellan Skarsgård, Trevor Morgan, Chris Noth",Neal H. Moritz,54535798.98362507,42937141.616527386,2.5524,5.952,1086,2001
11416,The Mission,06-09-1986,"Adventure, Drama, Action, History",Roland Joffé,"Robert De Niro, Jeremy Irons, Ray McAnally, Aidan Quinn, Liam Neeson","Fernando Ghia, David Puttnam",71967185.22,50523901.459854014,2.6756,7.4,1526,1986
578189,Black and Blue,25-10-2019,"Action, Thriller, Crime",Deon Taylor,"Naomie Harris, Tyrese Gibson, Frank Grillo, Mike Colter, Reid Scott",Sean Sorensen,15111324.939274104,28637296.852904473,2.724,6.8,958,2019
13944,Passengers,26-09-2008,"Drama, Mystery, Thriller, Romance",Rodrigo García,"Anne Hathaway, Patrick Wilson, Andre Braugher, Dianne Wiest, David Morse","Julie Lynn, Judd Payne",37382549.24455303,2990603.939564242,2.8099,6.1,982,2008
605804,The Wretched,15-12-2019,"Horror, Mystery, Thriller",Drew T. Pierce,"John-Paul Howard, Piper Curda, Jamison Jones, Azie Tesfai, Kevin Bigley","Ed Polgardy, Chang Tseng",83112.28716600758,5502402.378573635,1.4276,6.058,676,2019
17130,Crossroads,15-02-2002,"Drama, Romance, Comedy",Tamra Davis,"Britney Spears, Zoe Saldaña, Taryn Manning, Anson Mount, Dan Aykroyd",Ann Carli,21474797.10950528,109415934.52634797,3.2001,5.195,676,2002
72431,Red Tails,19-01-2012,"Drama, History, War",Anthony Hemingway,"Bryan Cranston, David Oyelowo, Cuba Gooding Jr., Daniela Ruah, Terrence Howard","Rick McCallum, Chas. Floyd Johnson",81329189.78718956,70623712.15062676,2.2633,6.574,675,2012
126319,Ernest & Celestine,12-12-2012,"Animation, Family, Crime, Drama, Comedy",Stéphane Aubier,"Anne-Marie Loop, Lambert Wilson, Pauline Brunner, Patrice Melennec, Brigitte Virtudes","Didier Brunner, Henri Magalon",17527842.626549475,11456664.882440308,1.6103,7.742,675,2012
2928,Michael,25-12-1996,"Comedy, Drama, Fantasy",Nora Ephron,"John Travolta, Andie MacDowell, William Hurt, Bob Hoskins, Robert Pastorelli","Sean Daniel, Nora Ephron",41037985.97833014,245612346.0803059,1.8308,5.713,675,1996
24929,Return of the Living Dead Part II,15-01-1988,"Horror, Comedy",Ken Wiederhorn,"Michael Kenworthy, Thor Van Lingen, Jason Hogan, James Karen, Thom Mathews",Tom Fox,16328469.991546914,25053108.96307692,1.5627,6.366,675,1988
41201,The Illusionist,16-06-2010,"Animation, Drama",Sylvain Chomet,"Jean-Claude Donda, Eilidh Rankin, Didier Gustin, Jil Aigrot, Jacques Tati","Bob Last, Sally Chomet",26575622.775800712,8869162.316,1.7075,7.265,675,2010
64586,Sleeping Beauty,10-06-2011,"Drama, Romance",Julia Leigh,"Emily Browning, Rachael Blake, Ewen Leslie, Peter Carroll, Chris Haywood",Jessica Brentnall,14312458.044180866,584921.5353495837,3.4211,5.4,675,2011
15613,Fire in the Sky,12-03-1993,"Science Fiction, Mystery, Thriller",Rob Lieberman,"D. B. Sweeney, Robert Patrick, Craig Sheffer, Peter Berg, Henry Thomas","Joe Wizan, Todd Black",33419688.581314877,44304597.007169545,2.4146,6.631,674,1993
9962,The Good Girl,07-08-2002,"Drama, Comedy, Romance",Miguel Arteta,"Jennifer Aniston, Zooey Deschanel, Jake Gyllenhaal, John Carroll Lynch, Tim Blake Nelson",Matthew Greenfield,14316531.406336853,30243672.595886603,1.6902,6.225,675,2002
10280,Thinner,25-10-1996,"Fantasy, Horror",Tom Holland,"Robert John Burke, Michael Constantine, Lucinda Jenney, Kari Wührer, John Horton","Richard P. Rubinstein, Mitchell Galin",16415194.391332058,31425830.882166985,3.3629,5.881,674,1996
10471,Next Friday,12-01-2000,Comedy,Steve Carr,"Ice Cube, Mike Epps, Justin Pierce, John Witherspoon, Don Curry",Ice Cube,20565464.576074332,111852435.87865272,2.2151,6.5,636,2000
9873,F/X,07-02-1986,"Action, Thriller",Robert Mandel,"Bryan Brown, Brian Dennehy, Diane Venora, Cliff DeYoung, Mason Adams","Jack Wiener, Dodi Fayed",29374361.313868612,60522096.88179745,2.2449,6.565,491,1986
4415,Les Misérables,01-05-1998,"Crime, Drama, History, Romance",Bille August,"Liam Neeson, Geoffrey Rush, Uma Thurman, Claire Danes, Hans Matheson","James Gorman, Sarah Radclyffe",27651546.01226994,27841790.623944785,2.0564,7.216,674,1998
11916,Two Mules for Sister Sara,02-03-1970,"Western, Adventure, Romance",Don Siegel,"Shirley MacLaine, Clint Eastwood, Manolo Fábregas, Alberto Morin, Armando Silvestre","Carroll Case, Martin Rackin",20743750,41902375,2.4594,7,658,1970
15379,Missing in Action,16-11-1984,"Action, Adventure, Thriller, War, Drama",Joseph Zito,"Chuck Norris, M. Emmet Walsh, David Tress, Lenore Kasdorf, James Hong","Menahem Golan, Yoram Globus",7901392.204042347,70686198.6,2.6524,5.843,552,1984
540,D.E.B.S.,25-03-2005,"Action, Comedy, Romance",Angela Robinson,"Sara Foster, Jordana Brewster, Meagan Good, Devon Aoki, Jill Ritchie","Jasmine Kosovic, Andrea Sperling",5769587.813620071,160635.21545314897,2.5043,6.515,619,2005
11654,The Hunger,29-04-1983,"Horror, Drama",Tony Scott,"Catherine Deneuve, David Bowie, Susan Sarandon, Cliff DeYoung, Beth Ehlers",Richard Shepherd,32323594.37751004,32970066.265060242,2.7076,6.6,635,1983
565310,The Farewell,12-07-2019,"Comedy, Drama",Lulu Wang,"Awkwafina, Zhao Shuzhen, Hong Lu, Hong Lin, Tzi Ma","Marc Turtletaub, Lulu Wang",315197.05269169237,29059905.203264527,3.1071,7.416,1528,2019
11821,Doc Hollywood,02-08-1991,"Comedy, Romance",Michael Caton-Jones,"Michael J. Fox, Julie Warner, Barnard Hughes, Woody Harrelson, David Ogden Stiers","Susan Solt, Deborah D. Johnson",47275036.71071953,129606354.50511748,1.8603,6.349,671,1991
1026227,There's Still Tomorrow,26-10-2023,"Drama, Comedy, History",Paola Cortellesi,"Paola Cortellesi, Valerio Mastandrea, Romana Maggiora Vergano, Emanuela Fanelli, Giorgio Colangeli","Mario Gianani, Lorenzo Gangarossa",9509248.38,52957630.78417273,2.4512,8.078,1510,2023
199373,The Frozen Ground,11-07-2013,"Thriller, Crime",Scott Walker,"Nicolas Cage, Vanessa Hudgens, John Cusack, Radha Mitchell, Jodi Lyn O'Keefe","Jane Fleming, Jeff Rice",37617622.39383233,7596701.948398202,2.3423,6.277,1573,2013
236737,Spanish Affair,14-03-2014,"Comedy, Romance",Emilio Martínez Lázaro,"Clara Lago, Dani Rovira, Carmen Machi, Karra Elejalde, Alberto López","Álvaro Augustín, Ghislain Barrois",4079772.4047039743,107119337.89140224,1.2025,6.643,670,2014
17047,Agent Cody Banks 2: Destination London,12-03-2004,"Comedy, Action, Adventure, Family, Romance",Kevin Allen,"Frankie Muniz, Anthony Anderson, Hannah Spearritt, Alfie Allen, Cynthia Stevenson","David C. Glasser, Guy Oseary",44311900.47644256,49116324.548888296,1.5486,5.6,670,2004
10997,Farewell My Concubine,01-01-1993,Drama,Chen Kaige,"Leslie Cheung, Zhang Fengyi, Gong Li, Lü Qi, Ying Da",Hsu Feng,8911916.955,14259067.128027681,5.7652,7.9,671,1993
12569,Extract,03-09-2009,Comedy,Mike Judge,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck, J.K. Simmons","John Altschuler, Michael Rotenberg",12005127.320695264,16280127.648699291,2.0464,5.8,669,2009
1171145,Crime 101,11-02-2026,"Crime, Thriller",Bart Layton,"Chris Hemsworth, Mark Ruffalo, Halle Berry, Barry Keoghan, Monica Barbaro","Ben Grayson, Derrin Schlesinger",90000000,72559167,230.1966,7,673,2026
11843,The Return of the Pink Panther,21-05-1975,"Comedy, Crime, Mystery",Blake Edwards,"Peter Sellers, Christopher Plummer, Catherine Schell, Herbert Lom, Peter Arne",Blake Edwards,29920353.16,250333703.2197212,1.9758,6.787,669,1975
11359,The Indian in the Cupboard,14-07-1995,"Adventure, Family, Fantasy",Frank Oz,"Hal Scardino, Litefoot, Lindsay Crouse, Richard Jenkins, Rishi Bhat","Kathleen Kennedy, Jane Startz",95061909.44881889,75415781.5,1.9152,6.463,669,1995
392982,Marshall,13-10-2017,Drama,Reginald Hudlin,"Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown, James Cromwell","Jonathan Sanger, Paula Wagner",15760917.101827675,13201947.019570006,2.0918,7.2,668,2017
68817,Footloose,06-10-2011,"Drama, Music, Romance",Craig Brewer,"Dennis Quaid, Kenny Wormald, Julianne Hough, Andie MacDowell, Miles Teller","Brad Weston, Craig Zadan",34349899.30603408,90946121.59876233,2.3948,6.582,1713,2011
833339,Speak No Evil,17-03-2022,"Horror, Thriller",Christian Tafdrup,"Morten Burian, Sidsel Siem Koch, Fedja van Huêt, Karina Smulders, Liva Forsberg",Jacob Jarek,3520246.023,694422.4318976268,2.6768,6.652,1086,2022
31525,The Legend of Bhagat Singh,07-06-2002,"Crime, Drama, History",Rajkumar Santoshi,"Ajay Devgn, Amrita Rao, Sushant Singh, Akhilendra Mishra, D. Santosh","Ramesh Sadhuram Taurani, Kumar Sadhuram Taurani",5368699.277,10737398.55475264,1.7677,7.051,69,2002
10535,Spy Hard,24-05-1996,"Comedy, Action",Rick Friedberg,"Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden, Barry Bostwick","Doug Draizin, Rick Friedberg",36934187.38049713,55319597.01155513,2.4592,5.415,753,1996
287,Bull Durham,15-06-1988,"Comedy, Romance",Ron Shelton,"Kevin Costner, Susan Sarandon, Tim Robbins, Trey Wilson, Robert Wuhl","Mark Burg, Thom Mount",19049881.656804733,138487196.8216399,2.396,6.608,665,1988
5203,Wild Orchid,22-12-1989,"Drama, Romance",Zalman King,"Carré Otis, Mickey Rourke, Jacqueline Bisset, Assumpta Serna, Bruce Greenwood","Tony Anthony, Mark Damon",18174201.612903222,28716497.760927416,2.648,5.271,299,1989
516729,Paddington in Peru,08-11-2024,"Family, Comedy, Adventure",Dougal Wilson,"Ben Whishaw, Hugh Bonneville, Emily Mortimer, Samuel Joslin, Madeleine Harris",Rosie Alison,92368141.69448084,175970379.4531877,5.1571,6.815,666,2024
526019,Like a Boss,09-01-2020,Comedy,Miguel Arteta,"Tiffany Haddish, Rose Byrne, Salma Hayek Pinault, Karan Soni, Jacob Latimore","Itay Reiss, Joel Zadak",36073996.08208307,33461741.19,2.2139,6.2,664,2020
11382,Bullets Over Broadway,14-10-1994,"Comedy, Crime",Woody Allen,"John Cusack, Chazz Palminteri, Dianne Wiest, Jennifer Tilly, Mary-Louise Parker",Robert Greenhut,43447098.51551957,81428002.43199055,1.5876,7.1,664,1994
9569,Hard to Kill,09-02-1990,"Action, Drama, Crime, Thriller",Bruce Malmuth,"Steven Seagal, Kelly LeBrock, William Sadler, Frederick Coffin, Bonnie Burroughs","Bill Todman Jr., Gary Adelson",24632211.17061974,116781313.15990819,2.545,5.984,663,1990
25508,Cat People,05-12-1942,"Mystery, Horror, Romance",Jacques Tourneur,"Simone Simon, Kent Smith, Tom Conway, Jane Randolph, Jack Holt",Val Lewton,2646647.975460123,79004417.17791411,1.8462,6.934,665,1942
13820,Repo Man,02-03-1984,"Comedy, Science Fiction",Alex Cox,"Emilio Estevez, Harry Dean Stanton, Tracey Walter, Olivia Barash, Sy Richardson","Peter McCarthy, Jonathan Wacks",4647877.767083733,7126745.909528391,3.0108,6.667,662,1984
45535,Fatal,16-06-2010,Comedy,Michaël Youn,"Michaël Youn, Stéphane Rousseau, Armelle, Ary Abittan, Vincent Desagnat","Alain Goldman, Claude Léger",25526672.609875444,13183595.083185052,1.5441,5.986,663,2010
910,The Big Sleep,22-08-1946,"Mystery, Crime, Thriller",Howard Hawks,"Humphrey Bogart, Lauren Bacall, John Ridgely, Martha Vickers, Louis Jean Heydt",Howard Hawks,4127474.358974359,176358724.41025642,2.1552,7.6,1143,1946
1613,The 51st State,07-12-2001,"Thriller, Action, Comedy, Crime",Ronny Yu,"Samuel L. Jackson, Robert Carlyle, Emily Mortimer, Meat Loaf, Rhys Ifans","Malcolm Kohll, Seaton McLean",49082219.08526256,23416954.028881986,1.6112,6.087,662,2001
10822,Savage Grace,04-07-2007,Drama,Tom Kalin,"Julianne Moore, Stephen Dillane, Eddie Redmayne, Anne Reid, Elena Anaya","Pamela Koffler, Iker Monfort",7142488.256117911,2224728.267582062,3.2287,5.6,219,2007
11165,Tora! Tora! Tora!,26-01-1970,"War, History, Drama",Toshio Masuda,"Martin Balsam, So Yamamura, Jason Robards, Joseph Cotten, Tatsuya Mihashi","Elmo Williams, Richard Fleischer",211461787.5,308252125,3.113,7.2,590,1970
927107,The Bricklayer,14-12-2023,"Action, Thriller",Renny Harlin,"Aaron Eckhart, Nina Dobrev, Clifton Collins Jr., Tim Blake Nelson, Ilfenesh Hadera","Gerard Butler, Heidi Jo Markel",25252337.365688443,950589.9011788567,2.3409,5.77,387,2023
646683,The Exorcism,30-05-2024,"Horror, Thriller",Joshua John Miller,"Russell Crowe, Ryan Simpkins, Sam Worthington, Chloe Bailey, Adam Goldberg","Bill Block, Kevin Williamson",22578879.080873094,12942231.962784795,3.0173,5,412,2024
351694,Monkey King: Hero Is Back,10-07-2015,"Fantasy, Animation, Comedy",Tian Xiaopeng,"Zhang Lei, Lin Zijie, Wu Wenlun, Tong Zirong, Liu Jiurong","Lin Zhonglun, Liu Zhijiang",13583118.51048659,207821713.2104448,2.3043,6.933,293,2015
20737,Air Bud,01-08-1997,"Comedy, Family",Charles Martin Smith,"Kevin Zegers, Wendy Makkena, Michael Jeter, Bill Cobbs, Eric Christmas","William Vince, Robert Vince",6017626.168224298,46424980.94428037,3.2525,5.6,506,1997
9290,Crocodile Dundee in Los Angeles,12-04-2001,"Adventure, Comedy",Simon Wincer,"Paul Hogan, Linda Kozlowski, Jere Burns, Jonathan Banks, Alec Wilson","Conrad Hool, Paul Hogan",38447738.28345568,71693986.58149068,1.8566,5.2,659,2001
46528,The Warrior's Way,01-12-2010,"Adventure, Fantasy, Action, Western, Thriller",Lee Seung-moo,"Jang Dong-gun, Kate Bosworth, Geoffrey Rush, Danny Huston, Ti Lung","Lee Joo-ick, Barrie M. Osborne",62009786.476868324,16388300.711743772,2.1457,6.577,658,2010
340945,USS Indianapolis: Men of Courage,22-09-2016,"Action, War",Mario Van Peebles,"Nicolas Cage, Tom Sizemore, Matt Lanter, Thomas Jane, Emily Tennant","Michael Mendelsohn, Richard Rionda Del Castro",53655601.71161675,2895481.6218860284,1.8896,5.874,657,2016
4169,Breach,12-02-2007,"Drama, Thriller, Crime, History",Billy Ray,"Chris Cooper, Ryan Phillippe, Laura Linney, Caroline Dhavernas, Gary Cole","Robert Newmyer, Scott Strauss",35712441.28058955,63661308.369746596,2.3371,6.618,657,2007
4967,Keeping the Faith,14-04-2000,"Comedy, Romance",Edward Norton,"Ben Stiller, Edward Norton, Jenna Elfman, Anne Bancroft, Eli Wallach","Edward Norton, Stuart Blumberg",56087630.66202091,112072776.13570848,1.7493,6.089,657,2000
13813,Defiance,31-12-2008,"Action, Drama, History, War",Edward Zwick,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos, Allan Corduner","Edward Zwick, Pieter Jan Brugge",47849663.03302787,76492499.73533578,3.2311,6.8,1875,2008
9410,Great Expectations,30-01-1998,"Comedy, Drama, Romance",Alfonso Cuarón,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria, Chris Cooper, Anne Bancroft",Art Linson,49377760.73619632,109606908.52906749,2.4714,6.6,677,1998
484468,The Wolf's Call,20-02-2019,"Thriller, Action, Adventure",Antonin Baudry,"François Civil, Omar Sy, Mathieu Kassovitz, Reda Kateb, Paula Beer","Jérôme Seydoux, Alain Attal",28207806.55331166,15933368.423199832,2.6971,7.53,2147,2019
534490,Avengement,24-05-2019,"Crime, Action, Thriller",Jesse V. Johnson,"Scott Adkins, Craig Fairbrass, Thomas Turgoose, Nick Moran, Kierston Wareing","Joe Karimi-Nik, Ehud Bleiberg",3022264.9878548207,113209009.3367285,2.3822,6.791,587,2019
470878,I Can Only Imagine,14-02-2018,"Music, Drama",Andrew Erwin,"J. Michael Finley, Madeline Carroll, Dennis Quaid, Trace Adkins, Cloris Leachman",Kevin Downes,8974664.186980052,110371549.69707336,2.2904,7.523,494,2018
9624,On Deadly Ground,18-02-1994,"Action, Adventure, Thriller",Steven Seagal,"Steven Seagal, Michael Caine, Joan Chen, John C. McGinley, R. Lee Ermey","A. Kitman Ho, Julius R. Nasso",108617746.28879893,106445391.36302294,2.6059,5.2,509,1994
11393,The Natural,11-05-1984,Drama,Barry Levinson,"Robert Redford, Robert Duvall, Glenn Close, Kim Basinger, Wilford Brimley",Mark Johnson,86760384.98556302,148732088.54667947,2.4905,6.897,653,1984
523781,Words on Bathroom Walls,21-08-2020,"Drama, Romance",Thor Freudenthal,"Charlie Plummer, Molly Parker, Walton Goggins, Andy Garcia, Taylor Russell","Mickey Liddell, Pete Shilaimon",9951447.195057398,3920682.361286808,1.902,7.8,653,2020
12142,Alone in the Dark,28-01-2005,"Action, Fantasy, Horror",Uwe Boll,"Christian Slater, Tara Reid, Stephen Dorff, Will Sanderson, Ona Grauer",Shawn Williamson,32969073.22068612,20924885.572119813,1.3597,3.2,653,2005
98548,People Like Us,29-06-2012,Drama,Alex Kurtzman,"Chris Pine, Elizabeth Banks, Olivia Wilde, Michelle Pfeiffer, Mark Duplass","Bobby Cohen, Clayton Townsend",22435638.56198333,17436386.55040637,1.6757,6.786,653,2012
11004,Wonder Boys,22-02-2000,"Comedy, Drama",Curtis Hanson,"Michael Douglas, Tobey Maguire, Frances McDormand, Robert Downey Jr., Katie Holmes","Curtis Hanson, Scott Rudin",65435569.10569105,62493937.40118467,2.3906,6.832,654,2000
10093,The Return,10-11-2006,"Horror, Drama, Thriller",Asif Kapadia,"Sarah Michelle Gellar, Peter O'Brien, Adam Scott, Kate Beahan, Sam Shepard","Ron Schmidt, Aaron Ryder",23954092.26190476,19150520.650803573,1.411,6,653,2006
550231,The Secret: Dare to Dream,16-04-2020,"Drama, Romance",Andy Tennant,"Katie Holmes, Josh Lucas, Jerry O'Connell, Celia Weston, Sarah Hoffmeister","Matthew George, Robert Katz",26122548.88702567,4000028.981565699,2.887,7.3,652,2020
5780,Torn Curtain,14-07-1966,Thriller,Alfred Hitchcock,"Paul Newman, Julie Andrews, Lila Kedrova, Hansjörg Felmy, Tamara Toumanova",Alfred Hitchcock,29809537.037037037,129180771.44891976,1.3051,6.593,652,1966
12227,White Fang,18-01-1991,"Action, Adventure, Drama, Family",Randal Kleiser,"Klaus Maria Brandauer, Ethan Hawke, Seymour Cassel, Susan Hogan, James Remar",Marykay Powell,33092525.69750367,82242395.81409691,2.1531,6.7,651,1991
11064,Brewster's Millions,22-05-1985,Comedy,Walter Hill,"Richard Pryor, John Candy, Lonette McKee, Stephen Collins, Jerry Orbach","Lawrence Gordon, Joel Silver",59840706.32,137134349.58620816,1.7032,6.601,652,1985
11601,Stir of Echoes,10-09-1999,"Horror, Mystery, Thriller",David Koepp,"Kevin Bacon, Kathryn Erbe, Illeana Douglas, Zachary David Cope, Kevin Dunn","Judy Hofflund, Gavin Polone",23189171.668667465,40857221.86015606,2.3773,6.678,1325,1999
551271,Medieval,08-09-2022,"Action, Drama, History",Petr Jákl,"Ben Foster, Sophie Lowe, Michael Caine, Roland Møller, Magnus Samuelsson","Cassian Elwes, Petr Jákl",25301768.293724693,4742743.861584459,2.5825,6.9,533,2022
3767,Gilda,25-04-1946,"Romance, Drama, Thriller",Charles Vidor,"Rita Hayworth, Glenn Ford, George Macready, Joseph Calleia, Steven Geray",Virginia Van Upp,33019794.871794872,99059384.61538461,2.2028,7.5,643,1946
12560,The Big Chill,30-09-1983,"Comedy, Drama",Lawrence Kasdan,"Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt, Kevin Kline",Michael Shamberg,25858875.502008032,182119893.6493273,3.3102,6.8,647,1983
11815,The Fly,16-07-1958,"Science Fiction, Horror, Drama",Kurt Neumann,"David Hedison, Patricia Owens, Vincent Price, Herbert Marshall, Kathleen Freeman","Robert L. Lippert, Kurt Neumann",7797927.335640139,33419688.58131488,2.5071,7,596,1958
20178,World's Greatest Dad,20-08-2009,"Comedy, Drama",Bobcat Goldthwait,"Robin Williams, Alexie Gilmore, Daryl Sabara, Evan Martin, Geoff Pierson","Richard Kelly, Sean McKittrick",15006409.15086908,443814.55063695303,1.359,6.606,647,2009
390497,Tunnel,10-08-2016,"Thriller, Drama",Kim Seong-hun,"Ha Jung-woo, Bae Doona, Oh Dal-su, Shin Jung-keun, Nam Ji-hyun","Yoo Jae-hwan, Lee Taek-Dong",1341390.0427904187,70348255.11416334,3.3598,7.29,646,2016
457435,Return of the Hero,14-02-2018,"History, Comedy",Laurent Tirard,"Jean Dujardin, Mélanie Laurent, Christophe Montenez, Fabienne Galula, Noémie Merlant","Nadia Khamlichi, Cédric Iland",13846624.745626366,9439718.464200519,1.0333,6.3,646,2018
15239,The Toxic Avenger,15-05-1984,"Action, Comedy, Horror, Science Fiction",Lloyd Kaufman,"Andree Maranda, Mitch Cohen, Jennifer Prichard, Cindy Manion, Robert Prichard","Michael Herz, Lloyd Kaufman",1549292.5890279112,2478868.142444658,1.9988,6.268,647,1984
12117,Instinct,04-06-1999,"Drama, Thriller",Jon Turteltaub,"Anthony Hopkins, Cuba Gooding Jr., Donald Sutherland, Maura Tierney, George Dzundza","Barbara Boyle, Michael Taylor",154594477.79111645,65905958.32653661,2.3495,6.489,646,1999
6968,The Baader Meinhof Complex,25-09-2008,"Action, Crime, Drama, History, Thriller",Uli Edel,"Martina Gedeck, Moritz Bleibtreu, Johanna Wokalek, Nadja Uhl, Stipe Erceg",Bernd Eichinger,29457448.804707784,40279479.99222027,1.441,7,646,2008
3001,How to Steal a Million,13-07-1966,"Comedy, Crime, Romance",William Wyler,"Audrey Hepburn, Peter O'Toole, Eli Wallach, Hugh Griffith, Charles Boyer",Fred Kohlmar,63593679.01234569,43720654.32098766,2.273,7.508,647,1966
144340,Admission,21-03-2013,"Comedy, Drama, Romance",Paul Weitz,"Tina Fey, Ann Harada, Ben Levin, Dan Levy, Maggie Keenan-Bolger","Andrew Miano, Kerry Kohansky-Roberts",17965800.555467315,25756325.852165848,1.4569,5.6,645,2013
14844,Chasing Liberty,09-01-2004,"Comedy, Romance",Andy Cadiff,"Mandy Moore, Matthew Goode, Stark Sands, Caroline Goodall, Jeremy Piven","Andrew A. Kosove, Broderick Johnson",39198988.88300688,20785052.521535203,1.8258,6.228,645,2004
