release_year,decade,is_modern,is_summer,is_awards,log_adj_budget,popularity,vote_average,log_vote_count,has_rating,director_popularity,director_experience,actor_popularity,avg_actor_popularity,actor_experience,producer_popularity,genre_count,budget_popularity_ratio,director_x_budget,actor_x_budget,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Adventure,genre_Crime,genre_Romance,genre_Horror,genre_Science_Fiction,genre_Fantasy,genre_Family,genre_Mystery,genre_Animation,genre_History,genre_War,target
1989.0,1980.0,0.0,0.0,1.0,18.02226800056275,3.3845,7.233,7.892078421248119,1.0,0.0,0.0,4.367797433333333,1.4559324777777778,2.0,21.171258444444444,1.0,4.110449994426445,0.0,26.23920530523448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,17.839946446747714,2.4035,7.142,6.8966943316227125,1.0,3.1644302535474402,9.0,30.649616547660813,11.890612923294347,3.0,2.6524717940740743,3.0,5.241647259217779,56.45326625775462,212.12789777057742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Flop
1989.0,1980.0,0.0,1.0,0.0,16.394138016099994,2.8457,4.938,7.086737934510577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.262978915698051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,15.825043542383218,2.3785,5.3,7.1853870155804165,1.0,0.0,0.0,23.64064997777777,7.880216659259257,3.0,0.0,2.0,4.684044262951967,0.0,124.70477175619136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,16.672341326169697,2.648,5.271,5.703782474656201,1.0,0.0,0.0,0.0,-0.09034283823529411,0.0,0.0,2.0,4.570269003884237,0.0,-1.506226635433758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,1.0,15.131896495874528,2.9995,5.5,4.770684624465665,1.0,0.0,0.0,1.0739499999999995,0.35798333333333315,1.0,0.0,2.0,3.7834470548504884,0.0,5.416966747248147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,0.0,15.131896495874528,4.8498,6.841,7.350516171833998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.586737409120744,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,14.908753011585938,3.8791,6.94,6.925595197110468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.055635877843442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,16.3358691125287,2.0219,6.506,5.796057750765372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.405827165865416,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,0.0,1.0,17.670870119996266,1.9192,7.421,6.852242569051878,1.0,4.100388946693226,9.0,4.182155679878618,3.8439188985012067,7.0,3.1541019404513886,3.0,6.053326294874029,72.45744051848429,67.92539160721394,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,1.0,0.0,18.222938693316795,2.3593,5.7,7.163946684342547,1.0,0.0,0.0,5.441455958333334,1.813818652777778,2.0,3.8333333333333335,4.0,5.424623788681211,0.0,33.05310611036391,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,1.0,0.0,17.252159796144397,2.4617,5.9,7.496652438168283,1.0,27.62903760192307,3.0,9.123205802884616,3.041068600961539,2.0,6.3492439594988355,4.0,4.983724700622353,476.660571722059,52.46500145482575,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,17.722163413325518,1.7898,5.948,6.061456918928017,1.0,5.088799333333332,1.0,1.503013833333332,0.5010046111111107,1.0,0.0,1.0,6.352485272537644,90.18453336295526,8.878885588940706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,0.0,0.0,17.499019867038232,2.898,7.009,6.996681488176539,1.0,0.0,0.0,3.030118,1.0100393333333333,1.0,0.0,3.0,4.489230340440798,0.0,17.67469836049005,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,0.0,17.52979152494333,2.3524,5.7,6.57507584059962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.229027420636956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,1.0,0.0,17.722163413325518,1.6103,6.663,6.566672429803241,1.0,4.181071428571429,2.0,8.195833782051285,2.731944594017095,4.0,4.172001187500001,2.0,6.789320542974186,74.09763109992925,48.4159685313222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,18.19216703503087,5.2689,6.428,7.665753431861699,1.0,4.8773237125,2.0,3.7796474250000003,1.2598824750000002,1.0,16.039233404656617,3.0,2.901971164802576,88.72908766171687,22.919992429708106,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,18.41531058383162,9.7713,7.4,9.031333316150057,1.0,1.757142857142856,1.0,0.0,0.0,0.0,0.0,3.0,1.709664625795551,32.35833145444697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,17.61680289990188,2.4411,6.756,6.967909201801884,1.0,33.93076923076923,2.0,1.291656600000001,1.4312169673314343,1.0,0.0,2.0,5.119526575775735,597.7516737805169,25.213467220473188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,14.033284743411258,2.8894,5.6,6.697034247666484,1.0,0.0,0.0,0.0,0.0,0.0,1.5835407950871463,4.0,3.6080847285985644,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,17.984527673152773,2.8348,6.907,7.1204443723924875,1.0,3.1368551428571423,1.0,8.580859991666667,3.9059050448412695,4.0,7.453299375000001,2.0,4.689821548230096,56.41485812338587,70.24585736765484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,17.124326429021647,2.6452,6.885,6.760414691083428,1.0,0.0,0.0,6.042838875000001,5.745066924382717,1.0,0.0,1.0,4.697774176731495,0.0,98.38040136970506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,15.825043542383218,3.9688,7.272,7.52294091807237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.184882374493483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,1.0,0.0,17.523712479015565,15.2386,8.3,9.430519533826377,1.0,9.40846296557971,2.0,5.011820924999999,1.4692736416666665,2.0,0.0,1.0,1.0791393641702836,164.87119987828495,25.747128849562806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,16.3358691125287,1.315,6.649,6.003887067106539,1.0,0.0,0.0,0.0,2.065260131458912,0.0,0.0,1.0,7.056530934137668,0.0,33.73781919083661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,1.0,0.0,15.419578501300684,1.9691,5.937,6.1675164908883415,1.0,0.0,0.0,3.8633800000000007,10.55070776190476,1.0,0.8487394957983192,4.0,5.193351015897304,0.0,162.6874665789729,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,1.0,0.0,18.28177919264336,10.0048,7.229,9.047468439003541,1.0,5.226806566666669,2.0,0.0,3.7334494479140177,0.0,0.0,3.0,1.6612550153245276,95.55532353445838,68.25409843366033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,17.16877819000294,4.7536,6.6,7.766840537085513,1.0,0.0,0.0,0.0,0.0,0.0,24.778654080555555,1.0,2.9840062204537925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,17.55964448737616,2.14,6.159,6.946013991099227,1.0,64.64070119999998,1.0,0.0,0.0,0.0,2.363010755555555,3.0,5.592243467317249,1135.0677324867092,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,18.487631244709814,5.3021,7.344,8.127109185346375,1.0,10.077248783783785,2.0,0.0,0.0,0.0,10.077248783783785,3.0,2.933566786421957,186.30445947579508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,0.0,17.61680289990188,4.0707,6.751,7.213768308118642,1.0,10.500044427609428,5.0,6.267840191666668,2.0892800638888893,4.0,5.8346725714285705,3.0,3.4742348985153684,184.97721312140834,36.80643508822497,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,16.598233358435248,2.6698,7.765,7.585788821732034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.522925870193267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,17.434481347576302,2.9624,6.719,7.29776828253138,1.0,0.0,0.0,1.2588235294117651,0.419607843137255,1.0,4.474412355555555,2.0,4.399980150306961,0.0,7.315645114473195,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,0.0,17.670870119996266,3.3181,6.616,6.523562306149512,1.0,1.5642857142857147,1.0,7.601474475644795,2.5338248252149316,6.0,13.307321423703703,3.0,4.092279039391461,27.642289687708452,44.774889393195295,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,15.642722012399515,1.5679,7.083,6.408528791059498,1.0,0.0,0.0,-0.750552,-0.250184,1.0,0.0,2.0,6.091639866193978,0.0,-3.9135587639501606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,0.0,1.0,16.3358691125287,2.7273,7.394,5.683579767338681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.382762083150994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Avg
1989.0,1980.0,0.0,1.0,0.0,17.499019867038232,8.562,6.133,5.568344503761097,1.0,1.7112154714285714,2.0,8.397452615740741,2.7991508719135805,3.0,0.0,3.0,1.830058551248508,29.944593531311767,48.98239671845313,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1989.0,1980.0,0.0,1.0,0.0,18.597632138949933,7.4486,7.85,9.30328411761892,1.0,15.647213855555552,8.0,10.180279810515872,8.071232039213328,4.0,10.892857142857146,2.0,2.201267918820862,291.00112728510265,150.10580437339618,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,16.74133419382661,3.3509,7.236,7.47477218239787,1.0,0.0,0.0,0.0,0.43299034365079364,0.0,0.0,1.0,3.847786479539086,0.0,7.248836045757766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,0.0,14.288205811632379,2.1514,7.5,6.921658184151129,1.0,0.0,0.0,-0.411764705882353,-0.13725490196078433,1.0,0.0,1.0,4.533923275887662,0.0,-1.9611262878711109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,1.0,0.0,17.291380508060282,2.5379,6.33,7.257002707092073,1.0,0.0,0.0,6.267840191666668,2.475186467397661,4.0,1.9064801428571427,5.0,4.887470111665191,0.0,42.7993910361745,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1989.0,1980.0,0.0,0.0,1.0,17.211337802964657,2.2833,5.9,5.5134287461649825,1.0,0.9069951764705882,1.0,1.2588235294117651,0.419607843137255,1.0,0.0,5.0,5.242085037299259,15.610600367894836,7.222012333008701,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,1.0,17.252159796144397,1.3792,6.123,6.278521424165844,1.0,10.732880107134442,3.0,0.0,0.0,0.0,0.0,3.0,7.251244029986717,185.1653626811428,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,0.0,17.94530696061819,21.555,8.453,9.560785953663574,1.0,4.6390997416616715,8.0,2.960492650202035,0.9868308834006783,7.0,15.237118246878302,2.0,0.795624338754963,83.25006888504323,17.70898312084319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,18.576578729930358,3.9394,6.148,6.93537044601511,1.0,5.586666666666668,1.0,16.293333333333333,7.833235429967018,2.0,16.293333333333333,3.0,3.7608978276572778,103.78115317121095,145.51471467486218,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,17.722163413325518,3.1018,6.222,6.932447891572509,1.0,16.30926667776384,5.0,9.157112233333333,12.869062663636363,2.0,0.0,3.0,4.32058204040312,289.03548921483537,228.06763150128978,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,15.979194203060295,3.8544,7.558,5.739792912179234,1.0,0.0,0.0,0.0,0.0,0.0,9.750000000000002,4.0,3.2916929389956113,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Flop
1990.0,1990.0,0.0,0.0,0.0,17.36548847800437,3.42,7.453,7.509335266016592,1.0,2.841394666666667,2.0,0.0,0.0,0.0,2.841394666666667,3.0,3.928843547059812,49.34220634546307,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,0.0,0.0,16.11272558132218,2.2914,6.23,6.421622267806518,1.0,0.0,0.0,25.833125666666668,8.61104188888889,2.0,0.0,4.0,4.89540182941064,0.0,138.7473549249369,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,18.464100747522295,5.1869,5.772,8.14177220465645,1.0,21.2509039614423,4.0,11.950232716569777,3.983410905523259,7.0,18.976397808597877,1.0,2.9843864855617994,392.3788317199913,73.55010027836047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,18.28177919264336,3.7637,6.03,7.646831391430482,1.0,16.177777777777777,2.0,1.2387409524886874,0.4129136508295625,2.0,23.043146264069264,5.0,3.837726807448697,295.7585611609859,7.548796190094301,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,18.41531058383162,6.221,7.491,9.342771159156673,1.0,13.357816163157894,2.0,22.944671488523387,7.648223829507796,4.0,9.21314979256966,3.0,2.5502438144068162,245.98833336627862,140.8444172350481,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,18.28177919264336,6.8639,6.296,8.234830280442056,1.0,1.7710448750000007,1.0,8.753333333333334,2.917777777777778,1.0,2.6729587578431366,3.0,2.324772592815697,32.37785134501267,53.34216906653496,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,0.0,15.419578501300684,2.1912,5.362,6.4425401664681985,1.0,0.013197333333333536,1.0,0.0,0.0,0.0,0.0,2.0,4.83190602322032,0.2034973173411687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,17.029016252873266,2.0027,5.9,6.410174881966167,1.0,4.232493904562871,7.0,11.581798808419865,7.591386902189338,16.0,0.0,4.0,5.671234639781952,72.07520749098815,129.27385093923147,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,0.0,17.124326429021647,2.1336,6.5,7.354362330421477,1.0,2.335554000000001,1.0,0.0,0.0,0.0,4.46546153846154,2.0,5.464745477732208,39.99478908860724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,1.0,0.0,17.211337802964657,4.1728,7.741,6.306275286948016,1.0,12.895462916666666,4.0,0.0,0.0,0.0,0.0,2.0,3.3272768719000654,221.94816838435386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,0.0,1.0,17.94530696061819,3.3342,7.363,7.529943370601589,1.0,16.350930340336134,3.0,0.0,1.5794871794871803,0.0,1.601932952614379,3.0,4.140396603898802,293.4224640490172,28.34438227625849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,0.0,15.642722012399515,2.3049,6.375,5.564520407322694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.733190720566285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,0.0,18.127628514731118,4.9917,7.38,8.184513753033722,1.0,4.027427,1.0,14.033416307124114,6.2234542579302605,9.0,0.0,2.0,3.0254566341324027,73.00770052619801,112.81646686618139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,0.0,16.672341326169697,2.6883,6.0,5.87493073085203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.520332219767833,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,0.0,17.61680289990188,2.1073,6.3,6.008813185442595,1.0,6.890070865384616,2.0,2.6847726785714285,4.6609516484127,1.0,0.0,3.0,5.669488913172812,121.38102040183716,82.11106651605931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,18.19216703503087,2.4877,5.782,6.774223886357614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.216092850598065,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,1.0,0.0,17.434481347576302,2.0231,6.686,6.0112671744041615,1.0,0.0,0.0,5.530889601351351,1.843629867117117,4.0,2.515436310255848,2.0,5.767087211000729,0.0,32.14273053008795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,16.923655741683813,1.4804,5.7,6.040254711277414,1.0,0.0,0.0,11.19236189814815,8.196134177160495,2.0,0.0,2.0,6.82295425805669,0.0,138.70855322691315,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,17.722163413325518,1.7236,6.7,6.823286122355687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.506889195669524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Flop
1990.0,1990.0,0.0,1.0,0.0,18.638454133135056,4.6644,6.523,7.9617188159813645,1.0,9.038018439674522,6.0,12.916645636363635,4.305548545454545,1.0,7.897421598905722,3.0,3.290455146729584,168.45469214230243,80.24876908244089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,1.0,0.0,17.817473591301873,2.0367,6.805,6.679599185844383,1.0,4.271316995424837,3.0,9.919939706746032,3.306646568915344,5.0,5.330468374689826,3.0,5.867380245431511,76.1040777660609,58.91608791741809,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,16.51819065591753,4.283,6.576,7.035268599281097,1.0,0.0,0.0,25.833125666666668,8.61104188888889,2.0,0.0,1.0,3.1266686836868307,0.0,142.2388316667589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,0.0,17.124326429021647,5.3338,6.934,8.166500319155052,1.0,0.0,0.0,8.76041487804878,2.7067541426829265,1.0,0.0,4.0,2.7036417993971464,0.0,46.35134150240906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,17.029016252873266,2.9546,6.147,6.810142450115136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.306128623090392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,17.722163413325518,6.9626,7.7,8.552753366814787,1.0,3.030118,1.0,0.0,0.36332193939393953,0.0,0.0,2.0,2.225675459438565,53.70024635765909,6.438850781585747,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,17.984527673152773,4.4458,6.501,7.4413203897176174,1.0,2.7856387176470596,2.0,0.0,2.9201382926829265,0.0,15.285438488888886,3.0,3.3024583482964434,50.09839660492935,52.51730793418918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,1.0,0.0,16.977722960602314,3.236,7.039,7.543802867501509,1.0,22.876087349999995,3.0,1.6129727500000004,1.8125902023809521,2.0,0.0,3.0,4.0079610388579585,388.3838734508391,30.773654297125887,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avg
1990.0,1990.0,0.0,0.0,1.0,17.61680289990188,0.7908,7.463,9.426580146973597,1.0,0.0,0.0,0.0,0.0,0.0,13.912252014814817,2.0,9.837392729451576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,0.0,17.124326429021647,2.1958,6.4,6.255750041753367,1.0,13.580380000000003,1.0,0.0,0.0,0.0,0.0,2.0,5.358384889236387,232.55486015015705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Flop
1990.0,1990.0,0.0,0.0,0.0,17.029016252873266,2.545,5.984,6.498282149476434,1.0,2.981071799999999,1.0,1.5159508000000002,0.5053169333333334,1.0,0.0,4.0,4.80367172154394,50.764720133182145,8.60505027058541,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,0.0,1.0,17.722163413325518,9.3206,7.72,9.52405562147478,1.0,7.068813177777781,3.0,0.0,-0.20375477777777776,0.0,-0.6112643333333333,3.0,1.7171640615202137,125.27466227484669,-3.610975468023604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hit
1990.0,1990.0,0.0,1.0,0.0,17.124326429021647,2.5476,6.949,7.215239978730097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.827017259279977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Avg
