movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,production_companies
313922,Green Room,2016-04-15,"Horror, Crime, Thriller",Jeremy Saulnier,"Anton Yelchin, Imogen Poots, Patrick Stewart, Alia Shawkat, Joe Cole","Victor Moyers, Anish Savjani",5000000,3800000,2.9356,6.72,2915,"['filmscience', 'Broad Green Pictures']"
638,Lost Highway,1997-01-15,"Drama, Thriller, Mystery",David Lynch,"Patricia Arquette, Bill Pullman, Balthazar Getty, Robert Blake, Robert Loggia","Tom Sternberg, Mary Sweeney",15000000,3836866,4.4953,7.536,2920,"['CiBy 2000', 'Asymmetrical Productions']"
445651,The Darkest Minds,2018-07-25,"Action, Adventure, Drama",Jennifer Yuh Nelson,"Amandla Stenberg, Harris Dickinson, Patrick Gibson, Skylan Brooks, Mandy Moore","Dan Levine, Shawn Levy",34000000,41142379,3.1532,7.023,2914,"['21 Laps Entertainment', '20th Century Fox']"
9705,Swordfish,2001-06-08,"Action, Crime, Thriller",Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Vinnie Jones","Jonathan D. Krane, Paul Winze",102000000,147080413,4.2202,6.3,2912,"['Village Roadshow Pictures', 'Silver Pictures', 'Jonathan Krane Group', 'NPV Entertainment', 'Warner Bros. Pictures']"
950387,A Minecraft Movie,2025-03-31,"Family, Fantasy, Comedy, Adventure",Jared Hess,"Jason Momoa, Jack Black, Sebastian Eugene Hansen, Emma Myers, Danielle Brooks","Roy Lee, Mary Parent",150000000,958287780,24.2568,6.264,2910,"['Warner Bros. Pictures', 'Legendary Pictures', 'Mojang Studios', 'Vertigo Entertainment', 'On the Roam', 'Domain Entertainment']"
619730,Don't Worry Darling,2022-09-21,"Science Fiction, Mystery, Thriller",Olivia Wilde,"Florence Pugh, Harry Styles, Chris Pine, Olivia Wilde, KiKi Layne","Miri Yoon, Roy Lee",35000000,86700000,4.9387,6.771,2905,"['Vertigo Entertainment', 'New Line Cinema']"
718821,Twisters,2024-07-10,"Action, Thriller",Lee Isaac Chung,"Daisy Edgar-Jones, Glen Powell, Anthony Ramos, Brandon Perea, Maura Tierney","Frank Marshall, Patrick Crowley",155000000,372262265,6.7213,6.778,2907,"['Universal Pictures', 'Warner Bros. Pictures', 'Amblin Entertainment', 'Domain Entertainment']"
10637,Remember the Titans,2000-09-29,Drama,Boaz Yakin,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst, Donald Faison","Jerry Bruckheimer, Chad Oman",30000000,136700000,3.6635,7.6,2901,"['Jerry Bruckheimer Films', 'Run It Up Productions Inc.', 'Technical Black Films', 'Walt Disney Pictures']"
210479,Locke,2014-04-10,"Drama, Thriller",Steven Knight,"Tom Hardy, Ruth Wilson, Andrew Scott, Olivia Colman, Tom Holland","Guy Heeley, Paul Webster",2000000,4635300,2.9081,6.893,2901,"['IM Global', 'Shoebox Films']"
268896,Pacific Rim: Uprising,2018-03-21,"Action, Fantasy, Science Fiction, Adventure",Steven S. DeKnight,"John Boyega, Scott Eastwood, Cailee Spaeny, Jing Tian, Rinko Kikuchi","Guillermo del Toro, Jon Jashni",150000000,290061297,5.372,6.1,5286,"['Legendary Pictures', 'Double Dare You']"
116711,Epic,2013-05-15,"Animation, Adventure, Family, Fantasy",Chris Wedge,"Colin Farrell, Amanda Seyfried, Christoph Waltz, Josh Hutcherson, Jason Sudeikis","Lori Forte, Jerry Davis",100000000,268426634,4.5625,6.548,2900,"['Blue Sky Studios', '20th Century Fox Animation']"
88751,Journey to the Center of the Earth,2008-07-10,"Action, Science Fiction, Adventure, Comedy, Family",Eric Brevig,"Brendan Fraser, Josh Hutcherson, Anita Briem, Seth Meyers, Jean Michel Paré","Beau Flynn, Charlotte Huggins",45000000,101702060,5.5755,6.1,5106,"['New Line Cinema', 'Walden Media', 'Journey Films']"
53182,300: Rise of an Empire,2014-03-05,"Action, Drama, War",Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Callan Mulvey, David Wenham","Mark Canton, Bernie Goldmann",110000000,337580051,5.5349,6.114,6902,"['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Nimar Studios', 'Warner Bros. Pictures', 'Cruel & Unusual Films']"
11918,Superhero Movie,2008-03-28,"Comedy, Action, Science Fiction",Craig Mazin,"Drake Bell, Sara Paxton, Christopher McDonald, Leslie Nielsen, Kevin Hart","Craig Mazin, Robert K. Weiss",35000000,71571300,4.4161,5.282,1991,"['Dimension Films', 'Craig Mazin Company']"
293768,Kidnap,2017-08-03,"Action, Thriller",Luis Prieto,"Halle Berry, Sage Correa, Chris McGinn, Lew Temple, Jason George","Lorenzo di Bonaventura, Elaine Goldsmith-Thomas",21000000,30718107,3.7953,6.239,1338,"['Ingenious Media', 'di Bonaventura Pictures', 'Gold Star Films', 'Lotus Entertainment', '606 Films', 'Well Go USA Entertainment', 'Rumble Entertainment']"
8054,The Imaginarium of Doctor Parnassus,2009-10-01,"Adventure, Fantasy, Mystery",Terry Gilliam,"Christopher Plummer, Lily Cole, Heath Ledger, Andrew Garfield, Verne Troyer","William Vince, Terry Gilliam",30000000,64352607,2.1363,6.384,2861,"['Infinity Features', 'Davis Films', 'Poo Poo Pictures']"
13333,Game of Death,1978-03-23,"Drama, Action, Thriller",Robert Clouse,"Bruce Lee, Gig Young, Dean Jagger, Hugh O'Brian, Colleen Camp","Raymond Chow, Bruce Lee",850000,50000000,6.4277,6.393,724,"['Orange Sky Golden Harvest', 'Concord Productions', 'Columbia Pictures']"
8874,My Best Friend's Wedding,1997-06-19,"Comedy, Romance",P.J. Hogan,"Julia Roberts, Dermot Mulroney, Cameron Diaz, Rupert Everett, Philip Bosco","Jerry Zucker, Ronald Bass",38000000,299288605,3.5881,6.566,2860,"['Zucker Brothers Productions', 'Predawn Productions']"
38117,Beastly,2011-01-21,"Romance, Fantasy, Drama",Daniel Barnz,"Alex Pettyfer, Vanessa Hudgens, Mary-Kate Olsen, LisaGay Hamilton, Neil Patrick Harris",Susan Cartsonis,17000000,43200000,2.7419,6.3,2855,['Storefront Films']
403119,47 Meters Down,2017-05-25,"Horror, Thriller",Johannes Roberts,"Mandy Moore, Claire Holt, Matthew Modine, Chris Johnson, Yani Gellman","James Harris, Mark Lane",5500000,62198461,3.6229,5.8,2837,"['Lantica Media', 'Flexibon Films', 'Dragon Root Securities', 'Altitude Film Sales', 'Dimension Films', 'Entertainment Studios Motion Pictures', 'Tea Shop & Film Company', 'The Fyzz']"
546121,Run,2020-11-20,"Thriller, Horror, Drama",Aneesh Chaganty,"Sarah Paulson, Kiera Allen, Pat Healy, Sara Sohn, Erik Athavale","Sev Ohanian, Natalie Qasabian",1700000,5184368,5.5376,7.222,2851,['Search Party']
451915,Beautiful Boy,2018-10-12,Drama,Felix van Groeningen,"Steve Carell, Timothée Chalamet, Maura Tierney, Amy Ryan, Christian Convery","Dede Gardner, Jeremy Kleiner",25000000,31749905,4.0968,7.5,2837,['Plan B Entertainment']
306947,The Invitation,2016-04-08,"Thriller, Horror",Karyn Kusama,"Logan Marshall-Green, Tammy Blanchard, Emayatzy Corinealdi, Michiel Huisman, John Carroll Lynch","Martha Griffin, Phil Hay",1000000,354835,2.437,6.431,2834,"['XYZ Films', 'Gamechanger Films', 'Lege Artis', 'The Invitation', 'Drafthouse Films']"
265177,Mommy,2014-09-19,Drama,Xavier Dolan,"Anne Dorval, Suzanne Clément, Antoine Olivier Pilon, Patrick Huard, Alexandre Goyette","Nancy Grant, Xavier Dolan",4900000,3494070,4.4159,8.209,2835,"['Metafilms', 'Sons of Manual']"
11005,Awakenings,1990-12-04,Drama,Penny Marshall,"Robert De Niro, Robin Williams, John Heard, Julie Kavner, Penelope Ann Miller","Lawrence Lasker, Walter F. Parkes",31000000,52096475,4.5847,7.8,2832,['Parkes/Lasker productions']
9397,Evolution,2001-06-08,"Comedy, Science Fiction, Action",Ivan Reitman,"David Duchovny, Julianne Moore, Orlando Jones, Seann William Scott, Ted Levine","Joe Medjuck, Ivan Reitman",80000000,98376292,5.0308,6.104,2452,"['DreamWorks Pictures', 'Columbia Pictures', 'The Montecito Picture Company']"
7508,Like Stars on Earth,2007-12-21,Drama,Aamir Khan,"Darsheel Safary, Aamir Khan, Tisca Chopra, Vipin Sharma, Tanay Chheda",Aamir Khan,2600000,28430000,4.679,7.954,1314,"['Aamir Khan Productions', 'PVR Inox Pictures', 'UTV Motion Pictures']"
1678,Godzilla,1954-11-03,"Thriller, Horror, Science Fiction",Ishirō Honda,"Akira Takarada, Momoko Kôchi, Akihiko Hirata, Takashi Shimura, Fuyuki Murakami",Tomoyuki Tanaka,60000,2250000,5.8535,7.634,1090,"['TOHO', 'Toho Laboratory']"
9584,Convoy,1978-06-27,"Action, Comedy, Drama",Sam Peckinpah,"Kris Kristofferson, Ali MacGraw, Burt Young, Madge Sinclair, Franklyn Ajaye",Robert M. Sherman,12000000,45000000,5.1129,6.3,415,"['United Artists', 'EMI Films']"
12230,One Hundred and One Dalmatians,1961-01-25,"Adventure, Animation, Comedy, Family",Clyde Geronimi,"Rod Taylor, J. Pat O'Malley, Betty Lou Gerson, Martha Wentworth, Ben Wright",Walt Disney,3600000,303000000,5.7063,7.173,6634,['Walt Disney Productions']
318846,The Big Short,2015-12-11,"Comedy, Drama",Adam McKay,"Steve Carell, Christian Bale, Ryan Gosling, Brad Pitt, Marisa Tomei","Jeremy Kleiner, Arnon Milchan",28000000,133346506,6.5513,7.364,9762,"['Paramount Pictures', 'Regency Enterprises', 'Plan B Entertainment']"
1491,The Illusionist,2006-08-18,"Fantasy, Drama, Thriller, Romance",Neil Burger,"Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell, Eddie Marsan","Cathy Schulman, Brian Koppelman",16500000,87892388,5.2366,7.297,5272,"['Contagious Entertainment', 'Michael London Productions', 'Koppelman-Levien']"
2059,National Treasure,2004-11-19,"Adventure, Action, Thriller, Mystery",Jon Turteltaub,"Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean, Jon Voight","Jerry Bruckheimer, Jon Turteltaub",100000000,347500000,5.717,6.651,6801,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Junction Entertainment']"
9741,Unbreakable,2000-11-22,"Thriller, Drama, Mystery",M. Night Shyamalan,"Bruce Willis, Samuel L. Jackson, Robin Wright, Spencer Treat Clark, Charlayne Woodard","Barry Mendel, M. Night Shyamalan",75000000,248118121,4.6288,7.142,9857,"['Barry Mendel Productions', 'Blinding Edge Pictures', 'Touchstone Pictures']"
700391,65,2023-03-02,"Action, Adventure, Science Fiction",Bryan Woods,"Adam Driver, Ariana Greenblatt, Chloe Coleman, Nika King, Brian Dare","Bryan Woods, Scott Beck",45000000,60730568,8.6145,5.95,2806,"['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']"
865,The Running Man,1987-11-13,"Action, Thriller, Science Fiction",Paul Michael Glaser,"Arnold Schwarzenegger, Richard Dawson, María Conchita Alonso, Yaphet Kotto, Jim Brown","Tim Zinnemann, George Linder",27000000,38122105,4.8892,6.539,2790,"['Braveworld Productions', 'Keith Barish Productions', 'Taft Entertainment Pictures']"
602269,The Little Things,2021-01-28,"Drama, Crime, Thriller",John Lee Hancock,"Denzel Washington, Rami Malek, Jared Leto, Chris Bauer, Michael Hyatt","Mark Johnson, John Lee Hancock",30000000,29942746,4.3179,6.343,2789,"['Warner Bros. Pictures', 'Gran Via Productions']"
96,Beverly Hills Cop II,1987-05-18,"Action, Comedy, Crime",Tony Scott,"Eddie Murphy, Judge Reinhold, John Ashton, Jürgen Prochnow, Ronny Cox","Jerry Bruckheimer, Don Simpson",28000000,299965036,3.6228,6.523,2790,"['Eddie Murphy Productions', 'Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films']"
109443,Anchorman 2: The Legend Continues,2013-12-18,Comedy,Adam McKay,"Will Ferrell, Steve Carell, Paul Rudd, David Koechner, Christina Applegate","Judd Apatow, Will Ferrell",50000000,173700000,2.5935,6.1,2784,"['Gary Sanchez Productions', 'Paramount Pictures', 'Apatow Productions']"
393457,Fences,2016-12-16,Drama,Denzel Washington,"Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo, Russell Hornsby","Todd Black, Scott Rudin",24000000,64400000,3.0645,6.88,2794,"['Paramount Pictures', 'MACRO', 'Bron Studios']"
482373,Don't Breathe 2,2021-08-12,"Thriller, Horror",Rodo Sayagues,"Stephen Lang, Madelyn Grace, Brendan Sexton III, Adam Young, Rocci Williams","Sam Raimi, Robert Tapert",15000000,53785551,3.4749,7.006,2786,"['Ghost House Pictures', 'Stage 6 Films', 'Good Universe', 'Bad Hombre', 'Screen Gems']"
395990,Death Wish,2018-03-01,"Action, Crime, Thriller, Drama",Eli Roth,"Bruce Willis, Vincent D'Onofrio, Dean Norris, Elisabeth Shue, Camila Morrone","Roger Birnbaum, Robert Birnbaum",30000000,34017028,4.2289,6.225,2775,"['Metro-Goldwyn-Mayer', 'Cave 76 Productions']"
59961,Safe House,2012-02-08,"Action, Thriller",Daniel Espinosa,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard",Scott Stuber,85000000,208076205,4.6028,6.489,3887,"['Universal Pictures', 'Relativity Media', 'Bluegrass Films', 'dentsu']"
9360,Anaconda,1997-04-11,"Adventure, Horror, Thriller",Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight, Eric Stoltz, Jonathan Hyde","Verna Harrah, Carole Little",45000000,136885767,7.1645,5.27,2768,"['St. Tropez Films', 'Cinema Line Film Corporation', 'Middle Fork Productions', 'Skylight Cinema Foto Art', 'Columbia Pictures', 'Skylight Cinema Foto Art (US)']"
438650,Cold Pursuit,2019-02-07,"Crime, Action",Hans Petter Moland,"Liam Neeson, Tom Bateman, Tom Jackson, Laura Dern, Nicholas Holmes","Michael Shamberg, Finn Gjerdrum",60000000,76419755,3.8651,5.873,2778,"['StudioCanal', 'Paradox Produksjon', 'MAS Productions', 'Summit Entertainment']"
840326,Sisu,2022-09-09,"Action, War, Thriller",Jalmari Helander,"Jorma Tommila, Aksel Hennie, Jack Doolan, Mimosa Willamo, Onni Tommila",Petri Jokiranta,6600000,14281199,9.1437,7.412,2772,"['Subzero Film Entertainment', 'Good Chaos', 'Stage 6 Films']"
112205,The Family,2013-09-13,"Crime, Comedy, Action",Luc Besson,"Robert De Niro, Michelle Pfeiffer, Tommy Lee Jones, Dianna Agron, John D'Leo","Luc Besson, Virginie Besson-Silla",30000000,36894225,5.2606,6.362,3084,"['EuropaCorp', 'Relativity Media', 'Grive Productions', 'TF1 Films Production']"
397422,Rough Night,2017-06-15,"Drama, Comedy",Lucia Aniello,"Scarlett Johansson, Jillian Bell, Zoë Kravitz, Ilana Glazer, Kate McKinnon","Paul W. Downs, Dave Becky",20000000,47347283,5.9118,5.686,2088,"['Columbia Pictures', 'LStar Capital', 'Matt Tolmach Productions', 'Paulilu']"
4824,The Jackal,1997-11-14,"Action, Thriller, Adventure, Crime",Michael Caton-Jones,"Bruce Willis, Richard Gere, Sidney Poitier, Diane Venora, J.K. Simmons","Sean Daniel, James Jacks",60000000,159300000,5.4731,6.38,2077,"['Universal Pictures', 'Mutual Film Company', 'Alphaville Films']"
13597,Labyrinth,1986-06-27,"Adventure, Family, Fantasy",Jim Henson,"David Bowie, Jennifer Connelly, Toby Froud, Shelley Thompson, Christopher Malcolm",Eric Rattray,25000000,12729917,5.3285,7.274,2704,"['Henson Associates', 'Lucasfilm Ltd.']"
11360,Dumbo,1941-10-31,"Animation, Family",Ben Sharpsteen,"Edward Brophy, Margaret Wright, Verna Felton, Sarah Selby, Noreen Gammill",Walt Disney,812000,1600000,5.2439,6.986,5260,['Walt Disney Productions']
454527,Benedetta,2021-07-09,"History, Drama, Romance",Paul Verhoeven,"Virginie Efira, Charlotte Rampling, Daphné Patakia, Lambert Wilson, Olivier Rabourdin","Jérôme Seydoux, Saïd Ben Saïd",24350000,2652725,5.5703,6.604,1139,"['SBS Productions', 'Topkapi Films', 'Pathé', 'France 2 Cinéma', 'France 3 Cinéma', 'Belga Productions']"
119283,Parker,2013-01-23,"Action, Crime",Taylor Hackford,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce, Clifton Collins Jr.","Sidney Kimmel, Steven Chasman",35000000,46216641,5.7251,6.077,3238,"['Incentive Filmed Entertainment', 'Sierra/Affinity', 'Alexander/Mitchell Productions', 'Current Entertainment', 'Sidney Kimmel Entertainment', 'Anvil Films', 'FilmDistrict']"
804095,The Fabelmans,2022-11-11,Drama,Steven Spielberg,"Michelle Williams, Paul Dano, Seth Rogen, Gabriel LaBelle, Mateo Zoryan Francis-DeFord","Tony Kushner, Kristie Macosko Krieger",40000000,45629909,5.9713,7.572,2732,"['Amblin Entertainment', 'Reliance Entertainment']"
235260,Son of God,2014-02-28,Drama,Christopher Spencer,"Diogo Morgado, Roma Downey, Greg Hicks, Adrian Schiller, Darwin Shaw","Richard Bedser, Roma Downey",22000000,70829270,5.0373,6.86,343,"['Hearst Entertainment Productions', 'LightWorkers Media', 'TSG Entertainment']"
463272,Johnny English Strikes Again,2018-09-13,"Action, Adventure, Comedy",David Kerr,"Rowan Atkinson, Olga Kurylenko, Ben Miller, Emma Thompson, Jake Lacy","Tim Bevan, Chris Clark",25000000,158972570,3.8085,6.275,2732,"['Working Title Films', 'Working Title Films']"
678512,Sound of Freedom,2023-07-03,"Action, Drama",Alejandro Monteverde,"Jim Caviezel, Mira Sorvino, Bill Camp, Gerardo Taracena, Kurt Fuller","Lukas Behnken, Eduardo Verástegui",14500000,250600000,4.951,7.956,2723,['Santa Fe Films']
2292,Clerks,1994-10-19,Comedy,Kevin Smith,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer, Jason Mewes","Kevin Smith, Scott Mosier",27575,3158707,4.5648,7.384,2731,"['View Askew Productions', 'Miramax']"
225565,That Awkward Moment,2014-01-29,"Comedy, Romance",Tom Gormican,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots, Mackenzie Davis","Andrew O'Connor, Kevin Turen",8000000,45600000,2.0105,6.145,2720,"['Treehouse Pictures', 'FilmDistrict', 'Aversano Films', 'What If It Barks Films', 'Virgin Produced', ""Ninjas Runnin' Wild Productions""]"
10567,Dinosaur,2000-05-19,"Animation, Family, Adventure, Drama",Ralph Zondag,"D. B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere",Pam Marsden,127500000,354248063,5.5587,6.556,2715,"['Walt Disney Feature Animation', 'The Secret Lab', 'Walt Disney Pictures']"
9408,Surf's Up,2007-06-08,"Animation, Comedy, Family",Ash Brannon,"Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods","Christopher Jenkins, Lydia Bottegoni",85000000,149000000,5.1318,6.492,2716,"['Columbia Pictures', 'Sony Pictures Animation']"
12144,The Land Before Time,1988-11-18,"Family, Animation, Adventure",Don Bluth,"Gabriel Damon, Candace Hutson, Will Ryan, Judith Barsi, Helen Shaver","Don Bluth, John Pomeroy",12500000,84704291,3.5471,7.142,2715,"['Universal Pictures', 'Amblin Entertainment', 'Don Bluth Entertainment', 'Don Bluth Ireland', 'Lucasfilm Ltd.', 'U-Drive Productions']"
167,K-PAX,2001-10-26,"Science Fiction, Drama, Mystery",Iain Softley,"Jeff Bridges, Kevin Spacey, Mary McCormack, Alfre Woodard, David Patrick Kelly","Lawrence Gordon, Robert F. Colesberry",48000000,50315140,4.3816,7.206,2713,"['Intermedia Films', 'Lawrence Gordon Productions', 'IMF Internationale Medien und Film 3 & Produktions', 'Universal Pictures', 'Senator International']"
1087192,How to Train Your Dragon,2025-06-06,"Fantasy, Family, Action, Adventure",Dean DeBlois,"Mason Thames, Nico Parker, Gerard Butler, Nick Frost, Gabriel Howell","Dean DeBlois, Marc Platt",150000000,636351148,24.1689,7.928,2714,"['DreamWorks Animation', 'Marc Platt Productions']"
8051,Punch-Drunk Love,2002-10-11,"Romance, Drama, Comedy",Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman, Luis Guzmán, Mary Lynn Rajskub","Paul Thomas Anderson, Daniel Lupi",25000000,24665649,4.741,7.104,2708,"['Revolution Studios', 'New Line Cinema', 'JoAnne Sellar Productions', 'Ghoulardi Film Company']"
23048,Hot Tub Time Machine,2010-03-26,"Science Fiction, Comedy, Adventure",Steve Pink,"John Cusack, Craig Robinson, Rob Corddry, Clark Duke, Sebastian Stan","John Cusack, Grace Loh",36000000,64780213,3.8766,6.044,2711,"['Metro-Goldwyn-Mayer', 'New Crime Productions', 'United Artists']"
581392,Peninsula,2020-07-15,"Horror, Action, Thriller, Adventure",Yeon Sang-ho,"Gang Dong-won, Lee Jung-hyun, Lee Re, Kwon Hae-hyo, Kim Min-jae",Kim Yeon-ho,17000000,42698327,5.4932,6.721,2551,"['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']"
109410,42,2013-04-12,Drama,Brian Helgeland,"Chadwick Boseman, Harrison Ford, Nicole Beharie, Christopher Meloni, Ryan Merriman",Thomas Tull,40000000,95020213,5.4705,7.186,1937,['Legendary Pictures']
937941,Shelby Oaks,2025-10-02,"Horror, Mystery",Chris Stuckmann,"Camille Sullivan, Sarah Durn, Brendan Sexton III, Michael Beach, Keith David","Aaron B. Koontz, Cameron Burns",1400000,2350523,4.7884,5.69,221,"['Paper Street Pictures', 'Intrepid Pictures', 'HLBRK Entertainment', 'Title Media']"
604685,Den of Thieves 2: Pantera,2025-01-08,"Action, Crime, Thriller",Christian Gudegast,"Gerard Butler, O'Shea Jackson Jr., Evin Ahmad, Salvatore Esposito, Meadow Williams","Tucker Tooley, 50 Cent",40000000,58371508,5.0563,6.6,768,"['Diamond Film Productions', 'G-BASE', 'Tucker Tooley Entertainment', 'Lionsgate', 'Entertainment One Features']"
72559,G.I. Joe: Retaliation,2013-03-27,"Action, Science Fiction, Adventure, Thriller",Jon M. Chu,"Dwayne Johnson, Bruce Willis, Jonathan Pryce, Adrianne Palicki, Ray Park","Lorenzo di Bonaventura, Brian Goldner",130000000,371900000,4.9974,5.651,5728,"['Paramount Pictures', 'Hasbro', 'di Bonaventura Pictures', 'Saints LA', 'Metro-Goldwyn-Mayer', 'Skydance Media']"
8848,The Bank Job,2008-02-28,"Thriller, Crime, Drama",Roger Donaldson,"Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays, James Faulkner","Charles Roven, Aaron Shuster",20000000,64828421,6.2127,6.842,2575,"['Omnilab Media', 'Mosaic Media Group', 'Relativity Media', 'Skyline (Baker St)', 'Arclight Films', 'Lionsgate']"
1985,The Constant Gardener,2005-08-31,"Drama, Mystery, Thriller",Fernando Meirelles,"Ralph Fiennes, Rachel Weisz, Danny Huston, Bill Nighy, Pete Postlethwaite",Simon Channing Williams,25000000,82468097,4.8235,6.981,1698,"['Scion Films', 'Studio Babelsberg', 'Epsilon Motion Pictures', 'UK Film Council', 'Potboiler Productions', 'Blue Sky Africa']"
10204,Around the World in 80 Days,2004-06-16,"Action, Adventure, Comedy",Frank Coraci,"Jackie Chan, Steve Coogan, Cécile de France, Jim Broadbent, Ewen Bremner","Hal Lieberman, Bill Badalato",110000000,72178895,2.9989,5.95,2679,"['Studio Babelsberg', 'Walden Media', 'Mostow/Lieberman Productions', '80 Days Productions', 'Spanknyce Films', 'Fitzwilliam Productions', 'Walt Disney Pictures', 'Summit Entertainment']"
9257,S.W.A.T.,2003-08-08,"Action, Thriller, Crime",Clark Johnson,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles","Dan Halsted, Chris Lee",80000000,207700000,4.7736,6.155,2679,"['Original Film', 'Camelot Pictures', 'Chris Lee Productions', 'Illusion Entertainment', 'Columbia Pictures']"
20453,3 Idiots,2009-12-23,"Drama, Comedy",Rajkumar Hirani,"Aamir Khan, R. Madhavan, Sharman Joshi, Kareena Kapoor Khan, Boman Irani",Vidhu Vinod Chopra,9000000,70000000,6.7466,7.996,2674,"['Vidhu Vinod Chopra Productions', 'Vinod Chopra Films']"
6978,Big Trouble in Little China,1986-05-30,"Action, Comedy, Fantasy, Adventure",John Carpenter,"Kurt Russell, Kim Cattrall, Dennis Dun, James Hong, Victor Wong",Larry Franco,25000000,11102672,5.2453,7.2,3294,"['Taft Entertainment Pictures', '20th Century Fox', 'SLM Production Group']"
132344,Before Midnight,2013-04-05,"Romance, Drama",Richard Linklater,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Jennifer Prior, Charlotte Prior","Richard Linklater, Sara Woodhatch",3000000,11176469,2.1921,7.497,2675,"['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth', 'IM Global']"
24420,The Time Traveler's Wife,2009-08-14,"Drama, Romance, Fantasy",Robert Schwentke,"Eric Bana, Rachel McAdams, Arliss Howard, Ron Livingston, Stephen Tobolowsky","Dede Gardner, Nick Wechsler",39000000,101344412,3.4323,6.936,2676,"['New Line Cinema', 'Plan B Entertainment', 'Nick Wechsler Productions']"
7347,Elite Squad,2007-10-05,"Drama, Action, Crime",José Padilha,"Wagner Moura, André Ramiro, Caio Junqueira, Milhem Cortaz, Fernanda Machado","José Padilha, Marcos Prado",4000000,14759148,3.8537,8.06,2672,"['Universal Pictures do Brasil', 'The Weinstein Company', 'Zazen Produções', 'Estúdios Mega', 'Quanta Centro de Produções Cinematográficas', 'Costa Films', 'Posto 9', 'Feijão Filmes', 'Petrobras']"
449562,The Hustle,2019-05-09,"Comedy, Crime",Chris Addison,"Rebel Wilson, Anne Hathaway, Alex Sharp, Dean Norris, Timothy Simons","Roger Birnbaum, Rebel Wilson",21000000,97400000,3.6349,6.189,2674,"['Pin High', 'Metro-Goldwyn-Mayer', 'Cave 76 Productions', 'Camp Sugar', 'Palma Pictures']"
814,An American Werewolf in London,1981-08-21,"Comedy, Horror",John Landis,"David Naughton, Jenny Agutter, Griffin Dunne, John Woodvine, Don McKillop",George Folsey Jr.,10000000,31973249,3.7368,7.395,2669,"['Lyncanthrope Films', 'Polygram Pictures']"
228970,Wild,2014-12-05,Drama,Jean-Marc Vallée,"Reese Witherspoon, Laura Dern, Keene McRae, Gaby Hoffmann, Michiel Huisman","Bruna Papandrea, Reese Witherspoon",15000000,52501541,2.7506,7.009,2656,"['bob industries', 'Fox Searchlight Pictures', 'Pacific Standard', 'TSG Entertainment']"
553,Dogville,2003-05-21,"Crime, Drama, Thriller",Lars von Trier,"Nicole Kidman, Paul Bettany, John Hurt, Stellan Skarsgård, Philip Baker Hall",Vibeke Windeløv,10000000,16690617,4.9081,7.754,2664,"['Zentropa Entertainments', 'Isabella Films B.V.', 'Something Else B.V.', 'Memfis Film', 'Trollhättan Film', 'Pain Unlimited Filmproduktion', 'Sigma Films', 'Zoma Films', 'Slot Machine', 'Liberator Productions', 'Film i Väst', 'ARTE France Cinéma', 'France 3 Cinéma', 'DR', 'SVT', 'NPS', 'YLE', 'Norsk TV2 AS', 'Edith Film', 'Spillefilmselskapet 4 1/2', 'Fjeldabe Films AS', 'Invicta Capital', 'TV 1000 Sverige', 'WDR', 'ARTE']"
72387,Safe,2012-04-16,"Action, Crime, Thriller",Boaz Yakin,"Jason Statham, Chris Sarandon, James Hong, Catherine Chan, Robert John Burke","Joseph Zolfo, Dana Brunetti",30000000,40300000,5.4961,6.499,2652,"['IM Global', 'Automatik Entertainment', 'Lawrence Bender Productions', 'Trigger Street Productions', 'Reliance Entertainment', 'Lionsgate']"
